id,dataset,preprocessing_norm,y_preprocessing,output_preprocesing,mean_filt,rescale,kr,min_subtraction,log_preprocessing,crop,split,shuffle,batch_size,num_workers,n_epochs,lr,weight_decay,w reg,milestones,gamma,loss,k,m,seed,act,inner_act,head_act,out_act,training_norm,use_node_features,use_edge_weights,use_edge_attr,node_transforms,edge_transforms,sparsify_threshold,sparsify_threshold_upper,max_diagonal,encoder_hidden_sizes,hidden_sizes,message_passing,update_hidden_sizes,head_architecture,head_hidden_sizes,sign_net,output_mode,Final Validation Loss,Regular Loss,Downsampling Loss,Upsampling Loss
134,dataset_01_17_22,,diag,,,,,True,10,,"[1000, 200, 0]",True,2,4,100,0.001,0.0,,[50],0.1,mse,,1024,42,prelu,prelu,prelu,prelu,,False,False,True,"['AdjPCATransform(k=10, diag=True)', 'Degree(norm=True, split_edges=False)', 'Degree(norm=True, split_edges=True, split_val=0)']","[""'ContactDistance'"", 'ContactDistance(norm=False)', 'GeneticDistance(norm=True)']",0.176,,,"[100, 100, 16]","[8, 8, 8]",GAT,"[100, 100, 16]",bilinear+None,,,energy,1.232,,,
135,dataset_01_17_22,,diag,,,,,True,10,,"[4000, 200, 0]",True,2,4,80,0.001,0.0,,[50],0.1,mse,,1024,42,prelu,prelu,prelu,prelu,,False,False,True,"['Degree(norm=True, split_edges=False)', 'Degree(norm=True, split_edges=True, split_val=0)']","[""'ContactDistance'"", 'ContactDistance(norm=False, split_edges=True)', 'GeneticDistance(norm=False)']",0.176,,,"[100, 100, 64]","[32, 32, 32]",SignedConv,"[100, 100, 64]",bilinear+None,,,energy,1.012,,,
136,dataset_01_17_22,,diag,,,,,True,10,,"[1000, 200, 0]",True,2,4,100,0.001,0.0,,[50],0.1,mse,,1024,42,prelu,prelu,prelu,prelu,,False,False,False,"['Degree(norm=True, split_edges=False)', 'Degree(norm=True, split_edges=True, split_val=0)']",[],0.176,,,"[100, 100, 16]","[8, 8, 8]",SignedConv,"[100, 100, 16]",bilinear+None,,,energy,1.13,,,
137,dataset_01_17_22,,diag,,,,,True,10,,"[4000, 200, 0]",True,2,4,100,0.001,0.0,,[50],0.1,mse,,1024,42,prelu,prelu,prelu,prelu,,False,False,True,"['Degree(norm=True, split_edges=False)', 'Degree(norm=True, split_edges=True, split_val=0)']","[""'ContactDistance'"", 'ContactDistance(norm=False)', 'GeneticDistance(norm=False)']",0.176,,,"[100, 100, 16]","[8, 8, 8]",GAT,"[100, 100, 16]",bilinear+None,,,energy,0.987,,,
138,dataset_01_17_22,,diag_batch,,,,,True,10,,"[1000, 200, 0]",True,2,4,100,0.001,0.0,,[50],0.1,mse,,1024,42,prelu,prelu,prelu,prelu,,False,False,True,"['Degree(norm=True, split_edges=False)', 'Degree(norm=True, split_edges=True, split_val=0)']","[""'ContactDistance'"", 'ContactDistance(norm=False, split_edges=True)', 'GeneticDistance(norm=False)']",0.176,,,"[100, 100, 64]","[32, 32, 32]",SignedConv,"[100, 100, 64]",bilinear+None,,,energy,1.02,,,
140,dataset_01_17_22,,diag,,,,,True,10,,"[1000, 200, 0]",True,2,4,100,0.0001,0.0,,[50],0.1,mse,,1024,42,prelu,prelu,prelu,prelu,,False,False,True,"['AdjPCATransform(k=10, diag=True)', 'Degree(norm=True, split_edges=False)', 'Degree(norm=True, split_edges=True, split_val=0)']","[""'ContactDistance'"", 'ContactDistance(norm=False)', 'GeneticDistance(norm=True)']",0.176,,,"[100, 100, 16]","[8, 8, 8]",GAT,"[100, 100, 16]",bilinear+None,,,energy,1.441,,,
142,dataset_12_12_21,,diag,,,,,True,10,,"[0.8, 0.1, 0.1]",True,2,4,100,0.001,0.0,,[50],0.1,mse,,1024,42,prelu,prelu,prelu,prelu,,False,False,False,"['Degree(norm=True, split_edges=False)', 'Degree(norm=True, split_edges=True, split_val=0)']",[],0.176,,,"[100, 100, 16]","[8, 8, 8]",SignedConv,"[100, 100, 16]",bilinear+None,,,energy,4.46,,,
143,dataset_12_12_21,,diag,,,,,True,10,,"[0.8, 0.1, 0.1]",True,2,4,100,0.001,0.0,,[50],0.1,mse,,1024,42,prelu,prelu,prelu,prelu,,False,False,True,"['Degree(norm=True, split_edges=False)', 'Degree(norm=True, split_edges=True, split_val=0)']","[""'ContactDistance'"", 'ContactDistance(norm=False, split_edges=True)', 'GeneticDistance(norm=False)']",0.176,,,"[100, 100, 64]","[32, 32, 32]",SignedConv,"[100, 100, 64]",bilinear+None,,,energy,3.943,,,
144,dataset_12_12_21,,diag,,,,,True,10,,"[0.8, 0.1, 0.1]",True,2,4,100,0.001,0.0,,[50],0.1,mse,,1024,42,prelu,prelu,prelu,prelu,,False,False,False,"['Degree(norm=True, split_edges=False)', 'Degree(norm=True, split_edges=True, split_val=0)']",[],0.176,,,"[100, 100, 16]","[8, 8, 8]",SignedConv,"[100, 100, 16]",bilinear_asym+None,,,energy,4.524,,,
145,dataset_12_12_21,,diag,,,,,True,10,,"[0.8, 0.1, 0.1]",True,2,4,100,0.001,0.0,,[50],0.1,mse,,1024,42,prelu,prelu,prelu,prelu,,False,False,False,"['Degree(norm=True, split_edges=False)', 'Degree(norm=True, split_edges=True, split_val=0)']",[],0.176,,,"[100, 100, 16]","[8, 8, 8]",SignedConv,"[100, 100, 16]",bilinear+None,,,energy_sym,2.034,,,
146,dataset_12_12_21,,diag,,,,,True,10,,"[0.8, 0.1, 0.1]",True,2,4,100,0.001,0.0,,[50],0.1,mse,,1024,42,prelu,prelu,prelu,prelu,,False,False,True,"['Degree(norm=True, split_edges=False)', 'Degree(norm=True, split_edges=True, split_val=0)']","[""'ContactDistance'"", 'ContactDistance(norm=False)', 'GeneticDistance(norm=False)']",0.176,,,"[100, 100, 64]","[8, 8, 8]",GAT,"[100, 100, 64]",bilinear+None,,,energy,4.189,,,
147,dataset_12_12_21,,diag,,,,,True,10,,"[0.8, 0.1, 0.1]",True,2,4,100,0.001,0.0,,[50],0.1,mse,,1024,42,prelu,prelu,prelu,prelu,,False,False,False,"['Degree(norm=True, split_edges=False)', 'Degree(norm=True, split_edges=True, split_val=0)']",[],0.176,,,"[100, 100, 16]","[8, 8, 8]",SignedConv,"[100, 100, 16]",concat+None,"[100, 100, 1]",,energy,4.501,,,
148,dataset_01_17_22,,diag,,,,,True,10,,"[1000, 200, 0]",True,2,4,100,0.001,0.0,,[50],0.1,mse,,1024,42,prelu,prelu,prelu,prelu,,False,False,True,"['Degree(norm=True, split_edges=False)', 'Degree(norm=True, split_edges=True, split_val=0)']","[""'ContactDistance'"", 'ContactDistance(norm=False)', 'GeneticDistance(norm=False)']",0.176,,,"[100, 100, 64]","[8, 8, 8]",GAT,"[100, 100, 64]",bilinear+None,,,energy,2.117,,,
149,dataset_01_17_22,,diag,,,,,True,10,,"[1000, 200, 0]",True,2,4,100,0.0001,0.0,,[50],0.1,mse,,1024,42,prelu,prelu,prelu,prelu,,False,False,True,"['Degree(norm=True, split_edges=False)', 'Degree(norm=True, split_edges=True, split_val=0)']","[""'ContactDistance'"", 'ContactDistance(norm=False)', 'GeneticDistance(norm=False)']",0.176,,,"[100, 100, 64]","[8, 8, 8]",GAT,"[100, 100, 64]",bilinear+None,,,energy_sym,0.604,,,
150,dataset_04_27_22,,diag,,,,,True,10,,"[-1, 200, 0]",True,2,4,100,0.001,0.0,,[50],0.1,mse,,1024,42,prelu,prelu,prelu,prelu,,False,False,True,"['Degree(norm=True, split_edges=False)', 'Degree(norm=True, split_edges=True, split_val=0)']","[""'ContactDistance'"", 'ContactDistance(norm=False)', 'GeneticDistance(norm=False)']",0.176,,,"[100, 100, 64]","[8, 8, 8]",GAT,"[100, 100, 64]",bilinear+None,,,energy_sym,1.521,,,
151,dataset_04_27_22,,diag,,,,,True,10,,"[-1, 200, 0]",True,2,4,100,0.001,0.0,,[50],0.1,mse,,1024,42,prelu,prelu,prelu,prelu,,False,False,True,"['Degree(norm=True, split_edges=False)', 'Degree(norm=True, split_edges=True, split_val=0)']","[""'ContactDistance'"", 'ContactDistance(norm=False)', 'GeneticDistance(norm=False)']",0.176,,,"[100, 100, 64]","[64, 64, 64]",GAT,"[100, 100, 64]",bilinear+None,,,energy_sym,2.454,,,
152,dataset_04_27_22,,diag,,,,,True,10,,"[-1, 200, 0]",True,2,4,100,0.001,0.0,,[50],0.1,mse,,1024,42,prelu,prelu,prelu,prelu,,False,False,True,"['Degree(norm=True, split_edges=False)', 'Degree(norm=True, split_edges=True, split_val=0)']","[""'ContactDistance'"", 'ContactDistance(norm=False, split_edges=True)', 'GeneticDistance(norm=False)']",0.176,,,"[100, 100, 64]","[32, 32, 32]",SignedConv,"[100, 100, 64]",bilinear+None,,,energy_sym,1.723,,,
153,dataset_04_27_22,,diag,,,,,True,10,,"[-1, 200, 0]",True,2,4,100,0.001,0.0,,[50],0.1,mse,,1024,42,prelu,prelu,prelu,prelu,instance,False,False,False,"['Degree(norm=True, split_edges=False)', 'Degree(norm=True, split_edges=True, split_val=0)']",[],0.176,,,"[100, 100, 16]","[8, 8, 8]",SignedConv,"[100, 100, 16]",bilinear+None,,,energy_sym,3.769,,,
154,dataset_04_27_22,,diag,,,,,True,10,,"[-1, 200, 0]",True,2,4,100,0.001,0.0,,[50],0.1,mse,,1024,42,prelu,prelu,prelu,prelu,,False,False,False,"['Degree(norm=True, split_edges=False)', 'Degree(norm=True, split_edges=True, split_val=0)']",[],0.176,,,"[100, 100, 16]","[8, 8, 8]",SignedConv,"[100, 100, 16]",bilinear+None,,,energy_sym,2.217,,,
155,dataset_04_27_22,,diag,,,,,True,ln,,"[-1, 200, 0]",True,2,4,100,0.001,0.0,,[50],0.1,mse,,1024,42,prelu,prelu,prelu,prelu,,False,False,False,"['Degree(norm=True, split_edges=False)', 'Degree(norm=True, split_edges=True, split_val=0)']",[],0.405,,,"[100, 100, 16]","[8, 8, 8]",SignedConv,"[100, 100, 16]",bilinear+None,,,energy_sym,2.213,,,
156,dataset_04_27_22,,diag,,,,,True,10,,"[-1, 200, 0]",True,2,4,100,0.001,0.0,,[50],0.1,mse,,1024,42,prelu,prelu,prelu,prelu,,False,False,False,"['Degree(norm=True, split_edges=False)', 'Degree(norm=True, split_edges=True, split_val=0)']",[],0.405,,,"[100, 100, 16]","[8, 8, 8]",SignedConv,"[100, 100, 16]",bilinear+None,,,energy_sym,2.561,,,
157,dataset_12_12_21,,diag,,,,,True,10,,"[0.8, 0.1, 0.1]",True,2,4,100,0.001,0.0,,[50],0.1,mse,,1024,42,prelu,prelu,prelu,prelu,instance,False,False,False,"['Degree(norm=True, split_edges=False)', 'Degree(norm=True, split_edges=True, split_val=0)']",[],0.176,,,"[100, 100, 16]","[8, 8, 8]",SignedConv,"[100, 100, 16]",bilinear+None,,,energy_sym,3.08,,,
158,dataset_04_27_22,,diag,,,,,True,10,,"[-1, 200, 0]",True,2,4,100,0.0001,0.0,,[50],0.1,mse,,1024,42,prelu,prelu,prelu,prelu,,False,False,True,"['Degree(norm=True, split_edges=False)', 'Degree(norm=True, split_edges=True, split_val=0)']","[""'ContactDistance'"", 'ContactDistance(norm=False)', 'GeneticDistance(norm=False)']",0.176,,,"[100, 100, 64]","[8, 8, 8]",GAT,"[100, 100, 64]",bilinear+None,,,energy_sym,2.075,,,
159,dataset_05_12_22,,diag,,,,,True,10,,"[-1, 200, 0]",True,2,4,100,0.001,0.0,,[50],0.1,mse,,1024,42,prelu,prelu,prelu,prelu,,False,False,True,"['Degree(norm=True, split_edges=False)', 'Degree(norm=True, split_edges=True, split_val=0)']","[""'ContactDistance'"", 'ContactDistance(norm=False)', 'GeneticDistance(norm=False)']",0.176,,,"[100, 100, 64]","[8, 8, 8]",GAT,"[100, 100, 64]",bilinear+None,,,energy_sym,1.717,,,
160,dataset_05_12_22,,diag,,,,,True,10,,"[-1, 200, 0]",True,2,4,100,0.001,0.0,,[50],0.1,mse,,1024,42,prelu,prelu,prelu,prelu,,False,False,True,"['Degree(norm=True, split_edges=False)', 'Degree(norm=True, split_edges=True, split_val=0)']","[""'ContactDistance'"", 'ContactDistance(norm=False, split_edges=True)', 'GeneticDistance(norm=False)']",0.176,,,"[100, 100, 64]","[32, 32, 32]",SignedConv,"[100, 100, 64]",bilinear+None,,,energy_sym,1.695,,,
161,dataset_05_12_22,,diag,,,,,True,10,,"[-1, 200, 0]",True,2,4,100,0.0001,0.0,,[50],0.1,mse,,1024,42,prelu,prelu,prelu,prelu,,False,False,True,"['Degree(norm=True, split_edges=False)', 'Degree(norm=True, split_edges=True, split_val=0)']","[""'ContactDistance'"", 'ContactDistance(norm=False)', 'GeneticDistance(norm=False)']",0.176,,,"[100, 100, 64]","[8, 8, 8]",GAT,"[100, 100, 64]",bilinear+None,,,energy_sym,1.71,,,
162,dataset_05_12_22,,diag,,,,,True,10,,"[-1, 200, 0]",True,2,4,100,0.0001,0.0,,[50],0.1,mse,,1024,42,prelu,prelu,prelu,prelu,,False,False,True,"['Degree(norm=True, split_edges=False)', 'Degree(norm=True, split_edges=True, split_val=0)']","[""'ContactDistance'"", 'ContactDistance(norm=False)', 'GeneticDistance(norm=False)']",0.176,,,"[100, 100, 64]","[8, 8, 8]",GAT,"[100, 100, 64]",bilinear+None,,,energy_sym,1.708,,,
163,dataset_04_27_22,,diag,,,,,True,10,,"[-1, 200, 0]",True,2,4,100,0.0001,0.0,,[50],0.1,mse,,1024,42,prelu,prelu,prelu,prelu,,False,False,True,"['Degree(norm=True, split_edges=False)', 'Degree(norm=True, split_edges=True, split_val=0)']","[""'ContactDistance'"", 'ContactDistance(norm=False)', 'GeneticDistance(norm=False)']",0.176,,,"[100, 100, 64]","[8, 8, 8]",GAT,"[100, 100, 64]",bilinear+None,,,energy_sym,,,,
164,dataset_04_27_22,,5000_diag,,,,,True,10,,"[-1, 200, 0]",True,2,4,100,0.0001,0.0,,[50],0.1,mse,,1024,42,prelu,prelu,prelu,prelu,,False,False,True,"['Degree(norm=True, split_edges=False)', 'Degree(norm=True, split_edges=True, split_val=0)']","[""'ContactDistance'"", 'ContactDistance(norm=False)', 'GeneticDistance(norm=False)']",0.176,,,"[100, 100, 64]","[8, 8, 8]",GAT,"[100, 100, 64]",bilinear+None,,,energy_sym,2.474,,,
165,dataset_04_27_22,,2500_diag,,,,,True,10,,"[-1, 200, 0]",True,2,4,100,0.0001,0.0,,[50],0.1,mse,,1024,42,prelu,prelu,prelu,prelu,,False,False,True,"['Degree(norm=True, split_edges=False)', 'Degree(norm=True, split_edges=True, split_val=0)']","[""'ContactDistance'"", 'ContactDistance(norm=False)', 'GeneticDistance(norm=False)']",0.176,,,"[100, 100, 64]","[8, 8, 8]",GAT,"[100, 100, 64]",bilinear+None,,,energy_sym,2.604,,,
166,dataset_04_27_22,,1000_diag,,,,,True,10,,"[-1, 200, 0]",True,2,4,100,0.0001,0.0,,[50],0.1,mse,,1024,42,prelu,prelu,prelu,prelu,,False,False,True,"['Degree(norm=True, split_edges=False)', 'Degree(norm=True, split_edges=True, split_val=0)']","[""'ContactDistance'"", 'ContactDistance(norm=False)', 'GeneticDistance(norm=False)']",0.176,,,"[100, 100, 64]","[8, 8, 8]",GAT,"[100, 100, 64]",bilinear+None,,,energy_sym,2.753,,,
167,dataset_04_27_22,,diag,,,,,True,10,,"[-1, 200, 0]",True,2,4,100,0.0001,0.0,,[50],0.1,mse,,1024,42,prelu,prelu,prelu,prelu,,False,False,True,"['Degree(norm=True, split_edges=False)', 'Degree(norm=True, split_edges=True, split_val=0)']","[""'ContactDistance'"", 'ContactDistance(norm=False)', 'GeneticDistance(norm=False)']",0.176,,,"[100, 100, 64]","[8, 8, 8]",GAT,"[100, 100, 64]",bilinear+None,,,energy_sym,1.967,,,
168,dataset_09_26_22,,diag,,,,,True,10,,"[-1, 200, 0]",True,1,4,100,0.0001,0.0,,[50],0.1,mse,,1024,42,prelu,prelu,prelu,prelu,,False,False,True,"['Degree(norm=True, split_edges=False)', 'Degree(norm=True, split_edges=True, split_val=0)']","[""'ContactDistance'"", 'ContactDistance(norm=False)', 'GeneticDistance(norm=False)']",0.176,,,"[100, 100, 64]","[8, 8, 8]",GAT,"[100, 100, 64]",bilinear+None,,,energy_sym,9.552,,,
169,dataset_09_26_22,,diag,,,,,True,10,,"[-1, 200, 0]",True,1,4,100,0.0001,0.0,,[50],0.1,mse,,1024,42,prelu,prelu,prelu,prelu,,False,False,True,"['Degree(norm=True, split_edges=False)', 'Degree(norm=True, split_edges=True, split_val=0)']","[""'ContactDistance'"", 'ContactDistance(norm=False)', 'GeneticDistance(norm=False)']",0.176,,,"[100, 100, 64]","[8, 8, 8]",GAT,"[100, 100, 64]",inner+None,,,energy_sym,11.658,,,
170,dataset_09_30_22,,diag,,,,,True,10,,"[-1, 200, 0]",True,1,4,100,0.0001,0.0,,[50],0.1,mse,,1024,42,prelu,prelu,prelu,prelu,,False,False,True,"['Degree(norm=True, split_edges=False)', 'Degree(norm=True, split_edges=True, split_val=0)']","[""'ContactDistance'"", 'ContactDistance(norm=False)', 'GeneticDistance(norm=False)']",0.176,,512,"[100, 100, 64]","[8, 8, 8]",GAT,"[100, 100, 64]",bilinear+None,,,energy_sym,5.701,,,
171,dataset_09_30_22,,diag,,,,,True,ln,,"[-1, 200, 0]",True,1,4,100,0.0001,0.0,,[50],0.1,mse,,1024,42,prelu,prelu,prelu,prelu,,False,False,True,"['Degree(norm=True, split_edges=False)', 'Degree(norm=True, split_edges=True, split_val=0)']","[""'ContactDistance'"", 'ContactDistance(norm=False)', 'GeneticDistance(norm=False)']",0.405,,,"[100, 100, 64]","[8, 8, 8]",GAT,"[100, 100, 64]",bilinear+None,,,energy_sym,4.962,,,
172,dataset_09_30_22,,diag,,,,,True,10,,"[-1, 200, 0]",True,1,4,100,0.0001,0.0,,[50],0.1,mse,,1024,42,prelu,prelu,prelu,prelu,,False,False,True,"['Degree(norm=True, split_edges=False)', 'Degree(norm=True, split_edges=True, split_val=0)']","[""'ContactDistance'"", 'ContactDistance(norm=False)', 'DiagonalParameterDistance(mlp_id=None)', 'GeneticDistance(norm=True)']",0.176,,,"[100, 100, 64]","[8, 8, 8]",GAT,"[100, 100, 64]",bilinear+None,,,energy_sym,4.535,,,
173,dataset_09_30_22,,diag,,,,,True,10,,"[-1, 200, 0]",True,1,4,100,0.001,0.0,,[50],0.1,mse,,1024,42,prelu,prelu,prelu,prelu,,False,False,True,"['Degree(norm=True, split_edges=False)', 'Degree(norm=True, split_edges=True, split_val=0)']","[""'ContactDistance'"", 'ContactDistance(norm=False, split_edges=True)', 'GeneticDistance(norm=False)']",0.176,,,"[100, 100, 64]","[8, 8, 8]",SignedConv,"[100, 100, 64]",bilinear+None,,,energy_sym,4.944,,,
174,dataset_09_30_22,,diag,,,,,True,10,,"[-1, 200, 0]",True,1,4,100,0.0001,0.0,,[50],0.1,mse,,1024,42,prelu,prelu,prelu,prelu,,False,False,True,"['Degree(norm=True, split_edges=False)', 'Degree(norm=True, split_edges=True, split_val=0)']","[""'ContactDistance'"", 'ContactDistance(norm=False)', 'DiagonalParameterDistance(mlp_id=None)', 'GeneticDistance(norm=True)']",0.176,,,"[100, 100, 64]","[8, 8, 8]",GAT,"[100, 100, 64]",bilinear+None,,,energy_sym_diag,5.233,,,
175,dataset_09_30_22,,diag,,,,,True,10,,"[-1, 200, 0]",True,1,4,100,0.0001,0.0,,[50],0.1,mse,,1024,42,prelu,prelu,prelu,prelu,,False,False,True,"['Degree(norm=True, split_edges=False)', 'Degree(norm=True, split_edges=True, split_val=0)']","[""'ContactDistance'"", 'ContactDistance(norm=False)', 'GeneticDistance(norm=False)']",0.176,,,"[100, 100, 64]","[8, 8, 8]",GAT,"[100, 100, 64]",inner+None,,,energy_sym,10.163,,,
176,dataset_09_30_22,,diag,,,,,True,10,,"[-1, 200, 0]",True,1,4,100,0.0001,0.0,,[50],0.1,mse,,1024,42,prelu,prelu,prelu,prelu,,False,False,True,"['Degree(norm=True, split_edges=False)', 'Degree(norm=True, split_edges=True, split_val=0)']","[""'ContactDistance'"", 'ContactDistance(norm=False)', 'GeneticDistance(norm=False)']",0.176,,,"[100, 100, 64]","[8, 8, 8]",GAT,"[100, 100, 64]",bilinear+None,,,energy_sym,5.125,,,
177,dataset_09_30_22,,diag,,,,,True,10,,"[-1, 200, 0]",True,1,4,100,0.0001,0.0,,[50],0.1,mse,,1024,42,prelu,prelu,prelu,prelu,,False,False,True,"['Degree(norm=True, split_edges=False)', 'Degree(norm=True, split_edges=True, split_val=0)']","[""'ContactDistance'"", 'ContactDistance(norm=False)', 'DiagonalParameterDistance(mlp_id=79)', 'GeneticDistance(norm=True)']",0.176,,,"[100, 100, 64]","[8, 8, 8]",GAT,"[100, 100, 64]",bilinear+None,,,energy_sym,4.793,,,
178,dataset_09_30_22,,diag,,,,,True,ln,,"[-1, 200, 0]",True,1,4,100,0.0001,0.0,,[50],0.1,mse,,1024,42,prelu,prelu,prelu,prelu,,False,False,True,"['Degree(norm=True, split_edges=False)', 'Degree(norm=True, split_edges=True, split_val=0)']","[""'ContactDistance'"", 'ContactDistance(norm=False)', 'DiagonalParameterDistance(mlp_id=None)', 'GeneticDistance(norm=True)']",0.405,,,"[100, 100, 64]","[8, 8, 8]",GAT,"[100, 100, 64]",bilinear+None,,,energy_sym,3.966,,,
179,dataset_09_30_22,,diag,,,,,True,ln,,"[-1, 200, 0]",True,1,4,100,0.0001,0.0,,[50],0.1,mse,,1024,42,prelu,prelu,prelu,prelu,,False,False,True,"['Degree(norm=True, split_edges=False)', 'Degree(norm=True, split_edges=True, split_val=0)']","[""'ContactDistance'"", 'ContactDistance(norm=False)', 'DiagonalParameterDistance(mlp_id=79)', 'GeneticDistance(norm=True)']",0.405,,,"[100, 100, 64]","[8, 8, 8]",GAT,"[100, 100, 64]",bilinear+None,,,energy_sym,3.938,,,
180,dataset_09_30_22,,diag,,,,,True,ln,,"[900, 200, 0]",True,1,4,100,0.0001,0.0,,[50],0.1,mse,,1024,42,prelu,prelu,prelu,prelu,,False,False,True,"['Degree(norm=True, split_edges=False)', 'Degree(norm=True, split_edges=True, split_val=0)']","[""'ContactDistance'"", 'ContactDistance(norm=False)', 'DiagonalParameterDistance(mlp_id=79)', 'GeneticDistance(norm=True)']",0.405,,,"[100, 100, 64]","[8, 8, 8]",GAT,"[100, 100, 64]",bilinear+None,,,energy_sym,4.939,,,
181,dataset_09_30_22,,diag,,,,,True,ln,,"[-1, 200, 0]",True,1,4,100,0.0001,0.0,,[50],0.1,mse,,1024,42,prelu,prelu,prelu,prelu,,False,False,True,"['Degree(norm=True, split_edges=False)', 'Degree(norm=True, split_edges=True, split_val=0)']","[""'ContactDistance'"", 'ContactDistance(norm=False)', 'DiagonalParameterDistance(mlp_id=None)', 'GeneticDistance(norm=True)']",,,,"[100, 100, 64]","[8, 8, 8]",GAT,"[100, 100, 64]",bilinear+None,,,energy_sym,3.668,,,
182,dataset_09_30_22,,log,,,,,True,,,"[-1, 200, 0]",True,1,4,100,0.0001,0.0,,[50],0.1,mse,,1024,42,prelu,prelu,prelu,prelu,,False,False,True,"['Degree(norm=True, split_edges=False)', 'Degree(norm=True, split_edges=True, split_val=1)']","[""'ContactDistance'"", 'ContactDistance(norm=False)', 'DiagonalParameterDistance(mlp_id=None)', 'GeneticDistance(norm=True)']",,,,"[100, 100, 64]","[8, 8, 8]",GAT,"[100, 100, 64]",bilinear+None,,,energy_sym,2.816,,,
183,dataset_09_30_22,,log_diag,,,,,True,,,"[-1, 200, 0]",True,1,4,100,0.0001,0.0,,[50],0.1,mse,,1024,42,prelu,prelu,prelu,prelu,,False,False,True,"['Degree(norm=True, split_edges=False)', 'Degree(norm=True, split_edges=True, split_val=1)']","[""'ContactDistance'"", 'ContactDistance(norm=False)', 'DiagonalParameterDistance(mlp_id=None)', 'GeneticDistance(norm=True)']",,,,"[100, 100, 64]","[8, 8, 8]",GAT,"[100, 100, 64]",bilinear+None,,,energy_sym,4.615,,,
184,dataset_09_30_22,,diag,,,,,True,ln,,"[-1, 200, 0]",True,1,4,100,0.001,0.0,,[50],0.1,mse,,1024,42,prelu,prelu,prelu,prelu,,False,False,True,"['Degree(norm=True, split_edges=False)', 'Degree(norm=True, split_edges=True, split_val=0)']","[""'ContactDistance'"", 'ContactDistance(norm=False, split_edges=True)', 'DiagonalParameterDistance(mlp_id=None)', 'GeneticDistance(norm=True)']",0.405,,,"[100, 100, 64]","[8, 8, 8]",SignedConv,"[100, 100, 64]",bilinear+None,,,energy_sym,4.335,,,
186,dataset_09_30_22,,log_diag,,,,,True,ln,,"[0.9, 0.1, 0.0]",True,1,4,100,0.0001,0.0,,[50],0.1,mse,,1024,42,prelu,prelu,prelu,prelu,,False,False,True,"['Degree(norm=True, split_edges=False)', 'Degree(norm=True, split_edges=True, split_val=0)']","[""'ContactDistance'"", 'ContactDistance(norm=False)', 'DiagonalParameterDistance(mlp_id=None)', 'GeneticDistance(norm=True)']",0.405,,,"[100, 100, 64]","[8, 8, 8]",GAT,"[100, 100, 64]",bilinear+None,,,energy_sym,6.398,,,
187,dataset_09_30_22,,diag,,,,,True,ln,,"[0.9, 0.1, 0.0]",True,1,4,100,0.0001,0.0,,[50],0.1,mse,,1024,42,prelu,prelu,prelu,prelu,,False,False,True,"['Degree(norm=True, split_edges=False)', 'Degree(norm=True, split_edges=True, split_val=0)']","[""'ContactDistance'"", 'ContactDistance(norm=False)', 'DiagonalParameterDistance(mlp_id=None)', 'GeneticDistance(norm=True)']",0.405,,,"[100, 100, 64]","[8, 8, 8]",weighted_GAT,"[100, 100, 64]",bilinear+None,,,energy_sym,3.833,,,
188,dataset_09_30_22,,log,,,,,True,,,"[-1, 200, 0]",True,1,4,100,0.001,0.0,,[50],0.1,mse,,1024,42,prelu,prelu,prelu,prelu,,False,False,True,"['Degree(norm=True, split_edges=False)', 'Degree(norm=True, split_edges=True, split_val=1)']","[""'ContactDistance'"", 'ContactDistance(norm=False, split_edges=True)', 'DiagonalParameterDistance(mlp_id=None)', 'GeneticDistance(norm=True)']",,,,"[100, 100, 64]","[8, 8, 8]",SignedConv,"[100, 100, 64]",bilinear+None,,,energy_sym,4.46,,,
189,dataset_09_30_22,,log_diag,,,,,True,ln,,"[0.9, 0.1, 0.0]",True,1,4,100,0.0001,0.0,,[50],0.1,mse,,1024,42,prelu,prelu,prelu,prelu,,False,False,True,"['Degree(norm=True, split_edges=False)', 'Degree(norm=True, split_edges=True, split_val=0)']","[""'ContactDistance'"", 'ContactDistance(norm=False)', 'DiagonalParameterDistance(mlp_id=None)', 'GeneticDistance(norm=True)']",,,,"[100, 100, 64]","[8, 8, 8]",GAT,"[100, 100, 64]",bilinear+None,,,energy_sym,4.249,,,
191,dataset_09_30_22,,log,,,,,True,,,"[0.9, 0.1, 0.0]",True,1,4,100,0.0001,0.0,,[50],0.1,mse,,1024,42,prelu,prelu,prelu,prelu,,False,False,True,"['Degree(norm=True, split_edges=False)', 'Degree(norm=True, split_edges=True, split_val=1)']","[""'ContactDistance'"", 'ContactDistance(norm=False)', 'DiagonalParameterDistance(mlp_id=80)', 'GeneticDistance(norm=True)']",,,,"[100, 100, 64]","[8, 8, 8]",GAT,"[100, 100, 64]",bilinear+None,,,energy_sym,3.761,,,
192,dataset_09_30_22,mean,log,,,,,True,,,"[0.9, 0.1, 0.0]",True,1,4,100,0.0001,0.0,,[50],0.1,mse,,1024,42,prelu,prelu,prelu,prelu,,False,False,True,"['Degree(norm=True, split_edges=False)', 'Degree(norm=True, split_edges=True, split_val=1)']","[""'ContactDistance'"", 'ContactDistance(norm=False)', 'DiagonalParameterDistance(mlp_id=None)', 'GeneticDistance(norm=True)']",,,,"[100, 100, 64]","[8, 8, 8]",GAT,"[100, 100, 64]",bilinear+None,,,energy_sym,6.433,,,
